No,학년,학수번호,과목분야,교과번호,"이수
구분","과목
번호",교과목명,영문교과목명,"강의
계획서",비고,학점,시간,"수강
학부(과)/전공","제청
학부(과)/전공","개설
학부(과)/전공",강의요시/강의실,담당교수,"강의비율
대면:녹화:실시간","수업
유형","캡스톤
(ABF제
적용)","NCS
(ABF제
적용)","패스
과목","원어
강의","원어
유형","현재
인원","학부
인원","대학원
인원","제한
인원","과목
해설","강의
유형","강의
종류",영역,합반
67,1,BBAA62288,MATH,0100109,지교,0068,벡터미적분학,VECTOR CALCULUS,,"*공대통합, 학과제한없이 수강 가능

*2020학년도 교육과정 개편으로 수학및연습2→벡터미적분학으로 교과목명 변경. 학칙에 따라 중복이수과목으로 간주되어 이중학점인정 불가 ",3.0,3.0," 항공우주정보시스템공학과, 생물공, 기계공학부, 전기전자공학부, 화학공학부, 기계항공공학부, 산업공학과",공과대학,공과대학, 화10-15(새602), 김미현,100:0:0,,0,0,,0,,60,60,0,60,,이론,일반,,0
68,1,BBAA62288,MATH,0100109,지교,0069,벡터미적분학,VECTOR CALCULUS,,"*공대통합, 학과제한없이 수강 가능

*2020학년도 교육과정 개편으로 수학및연습2→벡터미적분학으로 교과목명 변경. 학칙에 따라 중복이수과목으로 간주되어 이중학점인정 불가 ",3.0,3.0," 항공우주정보시스템공학과, 생물공, 기계공학부, 전기전자공학부, 화학공학부, 기계항공공학부, 산업공학과",공과대학,공과대학," 수10-12(새503), 금07-09(새503)", 남영우,100:0:0,,0,0,,0,,52,52,0,60,,이론,일반,,0
69,1,BBAA62288,MATH,0100109,지교,0070,벡터미적분학,VECTOR CALCULUS,,"*공대통합, 학과제한없이 수강 가능

*2020학년도 교육과정 개편으로 수학및연습2→벡터미적분학으로 교과목명 변경. 학칙에 따라 중복이수과목으로 간주되어 이중학점인정 불가 ",3.0,3.0," 항공우주정보시스템공학과, 생물공, 기계공학부, 전기전자공학부, 화학공학부, 기계항공공학부, 산업공학과",공과대학,공과대학," 수13-15(새503), 금10-12(새503)", 남영우,100:0:0,,0,0,,0,,52,52,0,60,,이론,일반,,0
70,1,BBAA62288,MATH,0100109,지교,0071,벡터미적분학,VECTOR CALCULUS,,"*공대통합, 학과제한없이 수강 가능

*2020학년도 교육과정 개편으로 수학및연습2→벡터미적분학으로 교과목명 변경. 학칙에 따라 중복이수과목으로 간주되어 이중학점인정 불가 ",3.0,3.0," 항공우주정보시스템공학과, 생물공, 기계공학부, 전기전자공학부, 화학공학부, 기계항공공학부, 산업공학과",공과대학,공과대학, 목01-06(새503), 안수엽,75:25:0,,0,0,,0,,60,60,0,60,,이론,일반,,0
71,1,BBAA62288,MATH,0100109,지교,0072,벡터미적분학,VECTOR CALCULUS,,"*공대통합, 학과제한없이 수강 가능

*2020학년도 교육과정 개편으로 수학및연습2→벡터미적분학으로 교과목명 변경. 학칙에 따라 중복이수과목으로 간주되어 이중학점인정 불가 ",3.0,3.0," 항공우주정보시스템공학과, 생물공, 기계공학부, 전기전자공학부, 화학공학부, 기계항공공학부, 산업공학과",공과대학,공과대학, 목13-18(새602), 송원희,75:25:0,,0,0,,0,,60,60,0,60,,이론,일반,,0
72,1,BBAA62288,MATH,0100109,지교,0073,벡터미적분학,VECTOR CALCULUS,,"*공대통합, 학과제한없이 수강 가능

*2020학년도 교육과정 개편으로 수학및연습2→벡터미적분학으로 교과목명 변경. 학칙에 따라 중복이수과목으로 간주되어 이중학점인정 불가 ",3.0,3.0," 항공우주정보시스템공학과, 생물공, 기계공학부, 전기전자공학부, 화학공학부, 기계항공공학부, 산업공학과",공과대학,공과대학, 금01-06(새503), 연윤정,31.3:68.8:0,,0,0,,0,,60,60,0,60,,이론,B-러닝(녹화+대면),,0
73,2,BBAA63134,CHEM,0100125,지교,0074,화장품화학개론,INTRODUCTION TO COSMETIC CHEMISTRY,,K뷰티산업융합학과 학생만 수강 가능,3.0,3.0, K뷰티산업융합학과,K뷰티산업융합학과,공과대학, 금19-21(산학216), 박세실리아,87.5:12.5:0,,0,0,,0,,32,32,0,32,,이론,일반,,0
74,1,BBAA63136,DESI,0304103,지교,0075,뷰티산업과전산실무,BEAUTY INDUSTRY COMPUTING PRACTICE,,K뷰티산업융합학과 학생만 수강 가능,3.0,3.0, K뷰티산업융합학과,K뷰티산업융합학과,공과대학, 토03-08(산학320), 이영희,93.8:6.3:0,,0,0,,0,,36,36,0,36,,이론,일반,,0
75,1,BGAA08797,COST,0000102,지교,0076,의복구성2,CONSTRUCTION OF COLTHING  II,,"본전공자와 다전공자로서, 의복구성1을 수강한 학생에 한하여 수강가능",3.0,4.0, 의상디자인,의상디자인학과,예술디자인대학, 화11-18(예623), 이소영,100:0:0,,0,0,,0,,18,18,0,20,,이론+실습,일반,,0
76,1,BGAA08797,COST,0000102,지교,0077,의복구성2,CONSTRUCTION OF COLTHING  II,,"본전공자와 다전공자로서, 의복구성1을 수강한 학생에 한하여 수강가능",3.0,4.0, 의상디자인,의상디자인학과,예술디자인대학, 수11-18(예623), 이소영,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
77,1,BGAA08797,COST,0000102,지교,0078,의복구성2,CONSTRUCTION OF COLTHING  II,,"본전공자와 다전공자로서, 의복구성1을 수강한 학생에 한하여 수강가능",3.0,4.0, 의상디자인,의상디자인학과,예술디자인대학, 금11-18(예623), 장자문,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
78,3,BGAA09393,ARTG,0404101,지교,0079,미술비평,ART CRITICISM,,"3학년 이상 수강 가능, 다(부)전공 학생은 전체 수강신청 기간에 신청 바람",2.0,2.0, 현대미술,현대미술학과,예술디자인대학, 수09-12(예413), 이준희,100:0:0,,0,0,,0,,14,14,0,30,,이론,일반,,0
79,1,BGAA09546,ART ,0207102,지교,0080,드로잉2,DRAWING 2,,예409-1 함께 사용. / 다(부)전공 학생은 전체 수강신청 기간에 신청 바람,3.0,4.0, 현대미술,현대미술학과,예술디자인대학, 수01-08(예409), 김재남,100:0:0,,0,0,,0,,18,18,0,20,,이론+실습,일반,,0
80,1,BGAA09546,ART ,0207102,지교,0081,드로잉2,DRAWING 2,,예409-1 함께 사용 / 다(부)전공 학생은 전체 수강신청 기간에 신청 바람,3.0,4.0, 현대미술,현대미술학과,예술디자인대학, 수11-18(예409), 김재남,100:0:0,,0,0,,0,,15,15,0,20,,이론+실습,일반,,0
81,1,BGAA09548,ART ,0207104,지교,0082,디지털워크샵2,DIGITAL WORKSHOP 2,,다(부)전공 학생은 전체 수강신청 기간에 신청 바람 [학점교류생 수강불가],2.0,3.0, 현대미술,현대미술학과,예술디자인대학, 목03-08(예222), 남수현,93.8:6.3:0,,0,0,,0,,14,14,0,20,,이론+실습,일반,,0
82,1,BGAA09548,ART ,0207104,지교,0083,디지털워크샵2,DIGITAL WORKSHOP 2,,다(부)전공 학생은 전체 수강신청 기간에 신청 바람 [학점교류생 수강불가],2.0,3.0, 현대미술,현대미술학과,예술디자인대학, 목11-16(예222), 남수현,93.8:6.3:0,,0,0,,0,,17,17,0,20,,이론+실습,일반,,0
83,1,BGAA09554,ART ,0199101,지교,0084,텍스트와상상력,TEXT & IMAGINATION,,다(부)전공 학생은 전체 수강신청 기간에 신청 바람 [학점교류생 수강불가],3.0,4.0, 현대미술,현대미술학과,예술디자인대학, 금01-08(예414), 김은영,100:0:0,,0,0,,0,,30,30,0,30,,이론+실습,일반,,0
84,1,BGAA46581,DESI,0100102,지교,0085,디자인읽기와쓰기2,DESIGN READING & WRITING 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 금03-08(예702), 서민경,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
85,1,BGAA46581,DESI,0100102,지교,0086,디자인읽기와쓰기2,DESIGN READING & WRITING 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 금11-16(예719), 서민경,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
86,1,BGAA49103,ART ,0207106,지교,0087,입체기초2,SCLUPTURE FUNDAMENTAL 2,,"다(부)전공 학생은 전체 수강신청 기간에 신청 바람 [학점교류생 수강불가] / 예409-1, 예106 함께 사용",2.0,3.0, 현대미술,현대미술학과,예술디자인대학, 월03-08(예409), 김지민,100:0:0,,0,0,,0,,18,18,0,20,,이론+실습,일반,,0
87,1,BGAA49103,ART ,0207106,지교,0088,입체기초2,SCLUPTURE FUNDAMENTAL 2,,"다(부)전공 학생은 전체 수강신청 기간에 신청 바람 [학점교류생 수강불가] / 예409-1, 예106 함께 사용",2.0,3.0, 현대미술,현대미술학과,예술디자인대학, 월11-16(예409), 김지민,100:0:0,,0,0,,0,,14,14,0,20,,이론+실습,일반,,0
88,1,BGAA51473,COST,0400102,지교,0089,패션과문화,FASHION AND CULTURE,,,3.0,3.0, 의상디자인,의상디자인학과,예술디자인대학, 목03-08(예413), 이은아,75:18.8:6.3,,0,0,,0,,40,40,0,40,,이론,일반,,0
89,1,BGAA51473,COST,0400102,지교,0090,패션과문화,FASHION AND CULTURE,,,3.0,3.0, 의상디자인,의상디자인학과,예술디자인대학, 수03-08(예413), 우승현,75:25:0,,0,0,,0,,40,40,0,40,,이론,일반,,0
90,1,BGAA53450,DESI,0100104,지교,0091,4D조형실습2,4D DESIGN EXERCISE 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 수03-08(예719), 권태훈,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
91,1,BGAA53450,DESI,0100104,지교,0092,4D조형실습2,4D DESIGN EXERCISE 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 수11-16(예719), 권태훈,100:0:0,,0,0,,0,,19,19,0,20,,이론+실습,일반,,0
92,1,BGAA53452,DESI,0100106,지교,0093,디자인시각화2,DESIGN VISUALIZATION 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 수03-08(예702), 조예진,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
93,1,BGAA53452,DESI,0100106,지교,0094,디자인시각화2,DESIGN VISUALIZATION 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 금03-08(예719), 양효정,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
94,1,BGAA53454,DESI,0100108,지교,0095,디지털디자인2,DIGITAL DESIGN 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 목03-08(예715), 권경범,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
95,1,BGAA53454,DESI,0100108,지교,0096,디지털디자인2,DIGITAL DESIGN 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 목11-16(예715), 권경범,100:0:0,,0,0,,0,,14,14,0,20,,이론+실습,일반,,0
96,1,BGAA53456,DESI,0100110,지교,0097,기능조형디자인2,FUNCTIONAL FORM DESIGN 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 월11-16(예720), 이예슬,100:0:0,,0,0,,0,,15,15,0,20,,이론+실습,일반,,0
97,1,BGAA53456,DESI,0100110,지교,0098,기능조형디자인2,FUNCTIONAL FORM DESIGN 2,,,2.0,3.0, 산업디자인,산업디자인학과,예술디자인대학, 목11-16(예702), 박지홍,100:0:0,,0,0,,1,영어,20,20,0,20,,이론+실습,일반,,0
98,1,BGAA54711,COST,0200102,지교,0099,패션소재개발,DEVELOPMENT OF FASHION MATERIAL,,,2.0,3.0, 의상디자인,의상디자인학과,예술디자인대학, 화03-08(예1003), 이은정,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
99,1,BGAA54711,COST,0200102,지교,0100,패션소재개발,DEVELOPMENT OF FASHION MATERIAL,,,2.0,3.0, 의상디자인,의상디자인학과,예술디자인대학, 수11-16(예618), 김경미,100:0:0,,0,0,,0,,15,15,0,16,,이론+실습,일반,,0
100,1,BGAA54711,COST,0200102,지교,0101,패션소재개발,DEVELOPMENT OF FASHION MATERIAL,,,2.0,3.0, 의상디자인,의상디자인학과,예술디자인대학," 월03-05(예618), 월06-08(예619)", 조성준,100:0:0,,0,0,,0,,16,16,0,16,,이론+실습,일반,,0
101,1,BGAA54716,COST,0200103,지교,0102,패션컬러실습,PRACTICE OF FASHION COLOR,,,3.0,4.0, 의상디자인,의상디자인학과,예술디자인대학, 월11-18(예621)," 이명선, 고현진",100:0:0,플립드러닝,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
102,1,BGAA54716,COST,0200103,지교,0103,패션컬러실습,PRACTICE OF FASHION COLOR,,,3.0,4.0, 의상디자인,의상디자인학과,예술디자인대학, 목11-18(예618), 현정원,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
103,1,BGAA54716,COST,0200103,지교,0104,패션컬러실습,PRACTICE OF FASHION COLOR,,,3.0,4.0, 의상디자인,의상디자인학과,예술디자인대학, 금01-08(예618), 강정현,100:0:0,,0,0,,0,,17,17,0,20,,이론+실습,일반,,0
104,1,BGAA55765,DESI,0304102,지교,0105,CAD2,CAD2,,1학년 우선신청/다(부)전공 및 타학과 학생들은 담당교강사에게 추가 수강신청 문의바람,2.0,3.0, 리빙디자인,리빙디자인학과,예술디자인대학, 월03-08(예1008), 김화언,100:0:0,,0,0,,0,,24,24,0,24,,이론+실습,일반,,0
105,1,BGAA55765,DESI,0304102,지교,0106,CAD2,CAD2,,1학년 우선신청/다(부)전공 및 타학과 학생들은 담당교강사에게 추가 수강신청 문의바람,2.0,3.0, 리빙디자인,리빙디자인학과,예술디자인대학, 목11-16(예1008), 김효원,100:0:0,,0,0,,0,,24,24,0,24,,이론+실습,일반,,0
106,1,BGAA55775,ART ,0101103,지교,0107,공예디자인론,CRAFT DESIGN THEORY,,1학년 우선신청/다(부)전공 및 타학과 학생들은 담당교강사에게 추가 수강신청 문의바람,2.0,2.0, 리빙디자인,리빙디자인학과,예술디자인대학, 금11-14(예413), 박소영,93.8:6.3:0,,0,0,,0,,49,49,0,50,,이론,일반,,0
107,1,BGAA55880,AFFE,0100102,지교,0108,스토리텔링1,STORY TELLING 1,,다(부)전공 학생은 전체 수강신청 기간에 신청 바람 [학점교류생 수강불가],3.0,4.0," 영상영화학과, 영상학과",영상학과,예술디자인대학, 월03-10(예201), 안종혁,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
108,1,BGAA55880,AFFE,0100102,지교,0109,스토리텔링1,STORY TELLING 1,,다(부)전공 학생은 전체 수강신청 기간에 신청 바람 [학점교류생 수강불가],3.0,4.0," 영상영화학과, 영상학과",영상학과,예술디자인대학, 화03-10(예201), 안종혁,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
109,2,BGAA59038,ARTG,0300101,지교,0110,현대미술사론,HISTORY AND THEORY OF CONTEMPORARY ART,,"2학년 이상 수강 가능, 다(부)전공 학생은 전체 수강신청 기간에 신청 바람 ",2.0,2.0, 현대미술,현대미술학과,예술디자인대학, 화05-08(예412), 배혜정,100:0:0,,0,0,,0,,30,30,0,30,,이론,일반,,0
110,1,BGAA61052,DESI,0300103,지교,0111,그리기2,DRAWING B,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 수03-08(예802), 김두희,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
111,1,BGAA61052,DESI,0300103,지교,0112,그리기2,DRAWING B,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 수11-16(예802), 김두희,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
112,1,BGAA61053,DESI,0300104,지교,0113,글자로표현하기,TYPOGRAPHY,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 목03-08(예802), 구모아,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
113,1,BGAA61053,DESI,0300104,지교,0114,글자로표현하기,TYPOGRAPHY,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 목11-16(예802), 구모아,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
114,1,BGAA61054,DESI,0102101,지교,0115,디자인이야기,DESIGN STORY,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 금03-08(예821), 조혜영,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
115,1,BGAA61054,DESI,0102101,지교,0116,디자인이야기,DESIGN STORY,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 금11-16(예821), 조혜영,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
116,1,BGAA61055,DESI,0300105,지교,0117,움직이기,MOVING IMAGE,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 월03-08(예801), 최병일,100:0:0,,0,0,,0,,12,12,0,20,,이론+실습,일반,,0
117,1,BGAA61055,DESI,0300105,지교,0118,움직이기,MOVING IMAGE,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 목03-08(예801), 최병일,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
118,1,BGAA61055,DESI,0300105,지교,0119,움직이기,MOVING IMAGE,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 목11-16(예801), 최병일,100:0:0,,0,0,,0,,17,17,0,20,,이론+실습,일반,,0
119,1,BGAA61056,DESI,0300106,지교,0120,구조화하기,DESIGN CODING,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 월03-08(예816), 김지윤,100:0:0,,0,0,,0,,10,10,0,20,,이론+실습,일반,,0
120,1,BGAA61056,DESI,0300106,지교,0121,구조화하기,DESIGN CODING,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 월11-16(예816), 김지윤,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
121,1,BGAA61056,DESI,0300106,지교,0122,구조화하기,DESIGN CODING,,,2.0,3.0, 커뮤니케이션디자인,커뮤니케이션디자인학과,예술디자인대학, 화03-08(예816), 김지윤,100:0:0,,0,0,,0,,20,20,0,20,,이론+실습,일반,,0
122,2,BGAA62232,AFFE,0100104,지교,0123,형식과미,FORM AND ESTHETIC,,"2학년 이상 수강 가능, 다(부)전공 학생은 전체 수강신청 기간에 신청 바람 [학점교류생 수강불가]",3.0,3.0," 영상영화학과, 영상학과",영상학과,예술디자인대학, 화11-16(예412), 서영주,100:0:0,,0,0,,0,,35,35,0,35,,이론,일반,,0
123,1,BGAA65294,ART ,0301102,지교,0124,기초메탈기법,BASIC METAL TECHNIQUE,,1학년 우선신청/다(부)전공 및 타학과 학생들은 담당교강사에게 추가 수강신청 문의바람,2.0,3.0, 리빙디자인,리빙디자인학과,예술디자인대학, 수13-18(공예204)," 이주현, 박성현",100:0:0,,0,0,,0,,18,18,0,18,,이론+실습,일반,,0
124,1,BGAA65294,ART ,0301102,지교,0125,기초메탈기법,BASIC METAL TECHNIQUE,,1학년 우선신청/다(부)전공 및 타학과 학생들은 담당교강사에게 추가 수강신청 문의바람,2.0,3.0, 리빙디자인,리빙디자인학과,예술디자인대학," 수01-03(공예204), 수04-06(공예202-1)"," 이주현, 박성현",100:0:0,,0,0,,0,,15,15,0,18,,이론+실습,일반,,0
125,1,BGAA65294,ART ,0301102,지교,0126,기초메탈기법,BASIC METAL TECHNIQUE,,1학년 우선신청/다(부)전공 및 타학과 학생들은 담당교강사에게 추가 수강신청 문의바람,2.0,3.0, 리빙디자인,리빙디자인학과,예술디자인대학," 수07-09(공예202-1), 수10-12(공예204)"," 이주현, 박성현",100:0:0,,0,0,,0,,17,17,0,18,,이론+실습,일반,,0
